#Data,Import,Orgànica,Àrea ES,Funcional,Econòmica,Nom terc.,Text lliure
2024-01-02,720,16,Servicios sociales,,,ALARTE SANZ Y CIA CB,LLOGUER PIS SOCIAL C/ BALMES
2024-01-02,789.32,03,Seguridad ciudadana,,,"ALD AUTOMOTIVE, S.A.U",ARRENDAMENT FINANCER VEHICLE POLICIA LOCAL SEAT ATECA NOVEMBRE 2023
2024-01-02,2297.69,06,Servicios municipales y vías públicas,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT ZONES VERDES CAN ROVIRA NOVEMBRE 2023
2024-01-19,5708.3,11,Educación,,,"HOSTELERIA10 - TOMA10, SL",RENTAVAIXELLES EBM BADABADOC
2024-02-01,0.05,15,Salud y consumo,,,ALMAS INDUSTRIES B+SAFE,MANTENIMENT APARELLLS DEA DESEMBRE 2023
2024-02-01,0.3,02,Servicios generales,,,"AULOCE, S.A.",SERVEIS TECNOLOGIA GESTIONA: SERVEI DE MILLORA CONTINUA
2024-02-01,0.48,20,Promoción económica,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,0.63,02,Servicios generales,,,"GIROCOPI, SL - SISTEMES D'ORGANITZACIÓ, SA",CÒPIES IMPRESSORA JUTJAT DE PAU NOVEMBRE
2024-02-01,6.41,21,Personas mayores,,,"VERGE BERICAT, EDUARD",TALLER DE QUALITAT DE VIDA I AUTOESTIMA GENT GRAN
2024-02-01,7.44,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JOVENTUT
2024-02-01,11.77,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JUVENIL
2024-02-01,12.58,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JUVENIL
2024-02-01,12.65,06,Servicios municipales y vías públicas,,,"TANATORI DE MASCOTES 2021, S.L.",INCINERACIÓ COL·LECTIVA ANIMALS <3KG NOVEMBRE 2023
2024-02-01,13.08,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JUVENIL
2024-02-01,16.04,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITATS JUVENILS
2024-02-01,16.12,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JUVENIL
2024-02-01,16.5,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JUVENIL
2024-02-01,18.07,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JUVENIL
2024-02-01,18.64,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JUVENIL
2024-02-01,20,11,Educación,,,"CEREZO AVILA, MARTA",CURS ANGLÈS PPAA CFGM DESEMBRE 2023
2024-02-01,21.14,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JOVENTUT
2024-02-01,21.37,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JUVENIL
2024-02-01,22.28,02,Servicios generales,,,"ECITYCLIC SOLUTIONS, SL",MANTENIMENT SISTEMA VIDEO-ACTES DESEMBRE 2023
2024-02-01,26.02,18,Servicios de mantenimiento de edificios e inversiones,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CORRECTIU CAMP DE FUTBOL
2024-02-01,26.73,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023  A 30/11/2023
2024-02-01,27.96,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC BIBLIOTECA DEL 02/09/2023 A 03/11/2023
2024-02-01,31.35,21,Personas mayores,,,"VERGE BERICAT, EDUARD",TALLER D'ENTRENAMENT DE LA MEMÒRIA GENT GRAN
2024-02-01,33.02,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JUVENIL
2024-02-01,33.31,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,34.03,11,Educación,,,"RICOH, SISTEMAS UTE",CÒPIES NOVEMBRE IMPRESSORES ESCOLES BRESSOL
2024-02-01,35.53,10,Juventud,,,"GIROCOPI, SL - SISTEMES D'ORGANITZACIÓ, SA",LLOGUER FOTOCOPIADORA ESPAI JOVE NOVEMBRE 2023
2024-02-01,37.36,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,39.02,18,Servicios de mantenimiento de edificios e inversiones,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CORRECTIU CAMP DE FUTBOL
2024-02-01,39.02,18,Servicios de mantenimiento de edificios e inversiones,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CORRECTIU CAMP DE FUTBOL
2024-02-01,39.02,18,Servicios de mantenimiento de edificios e inversiones,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CORRECTIU POLICIA LOCAL
2024-02-01,39.02,18,Servicios de mantenimiento de edificios e inversiones,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CORRECTIU CAMP DE FUTBOL
2024-02-01,39.75,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JUVENIL
2024-02-01,40.51,10,Juventud,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT JUVENIL
2024-02-01,42.73,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/09/2023 A 31/10/2023
2024-02-01,48.4,13,Deportes,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,54.37,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 02/09/2023 A 04/11/2023
2024-02-01,54.45,14,Mujer e igualdad,,,"ORTEGA ROBLES, FRANCESC  XAVIER",CARTELLERIA I DISFUSIÓ 25N
2024-02-01,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",SERVEI MANTENIMENT ASCENSORS EDIFICIS MUNICIPALS NOVEMBRE 2023
2024-02-01,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",SERVEI MANTENIMENT ASCENSORS EDIFICIS MUNICIPALS NOVEMBRE 2023
2024-02-01,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",SERVEI MANTENIMENT ASCENSORS EDIFICIS MUNICIPALS NOVEMBRE 2023
2024-02-01,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",SERVEI MANTENIMENT ASCENSORS EDIFICIS MUNICIPALS NOVEMBRE 2023
2024-02-01,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",SERVEI MANTENIMENT ASCENSORS EDIFICIS MUNICIPALS NOVEMBRE 2023
2024-02-01,57.1,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",SERVEI MANTENIMENT ASCENSORS EDIFICIS MUNICIPALS NOVEMBRE 2023
2024-02-01,57.11,06,Servicios municipales y vías públicas,,,"A. EMBARBA, SA",SERVEI MANTENIMENT ASCENSORS EDIFICIS MUNICIPALS NOVEMBRE 2023
2024-02-01,59.17,11,Educación,,,"RICOH, SISTEMAS UTE",CÒPIES OCTUBRE IMPRESSORES ESCOLES BRESSOL
2024-02-01,61.06,15,Salud y consumo,,,ALMAS INDUSTRIES B+SAFE,MANTENIMENT APARELLLS DEA DESEMBRE 2023
2024-02-01,65.04,18,Servicios de mantenimiento de edificios e inversiones,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CORRECTIU CAN GAVARRA
2024-02-01,65.28,12,Área de atención a las personas,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,67.46,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,75.61,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 11/09/2023 A 10/11/2023
2024-02-01,77.42,15,Salud y consumo,,,"ANTICIMEX 3D SANIDAD AMBIENTAL, SA",CONTROL PLAGUES CAN GAVARRA DESEMBRE 2023
2024-02-01,78.05,18,Servicios de mantenimiento de edificios e inversiones,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CORRECTIU CAMP DE FUTBOL
2024-02-01,79,11,Educación,,,EL CORTE INGLES,MICROONES EBM GINESTA
2024-02-01,80.68,02,Servicios generales,,,"SOCIEDAD ESTATAL CORREOS Y TELEGRAFOS,S.A.",RECOLLIDA ESTÀNDAR CORREUS NOVEMBRE 2023
2024-02-01,82.28,13,Deportes,,,"CAPEL SANCHEZ, NOEMI",CARTELLS PAPER A3 ESTUCAT CURSA POPULAR
2024-02-01,88.23,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC DEIXALLERIA DEL 03/09/2023 A 04/11/2023
2024-02-01,96.8,20,Promoción económica,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,96.8,18,Servicios de mantenimiento de edificios e inversiones,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,102,11,Educación,,,"CEREZO AVILA, MARTA",CLASSES ANGLÈS REFORÇ INSTITUT DE POLINYÀ
2024-02-01,103.28,11,Educación,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,105.79,18,Servicios de mantenimiento de edificios e inversiones,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,108.78,13,Deportes,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,111.01,02,Servicios generales,,,"RICOH, SISTEMAS UTE",COPIES FOTOCOPIADORA RECEPCIÓ NOVEMBRE 2023
2024-02-01,119.89,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,120.98,08,Cultura,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,122.21,15,Salud y consumo,,,ALMAS INDUSTRIES B+SAFE,SERVEI MANTENIMENT DESFIBRIL·LADORS DEA DESEMBRE 2023
2024-02-01,124.98,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","COL·LOCACIÓ, RECOLLIDA I RETIRADA D'UN CUBELL DE REBUIG PER L'ACTIVITAT DE LA RUTA DEL XAI"
2024-02-01,124.98,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS PLAÇA DE LA VILA
2024-02-01,126.25,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/09/2023 A 31/10/2023
2024-02-01,126.78,06,Servicios municipales y vías públicas,,,"PUIGFEL, SAU",TRACTAMENT RUNA
2024-02-01,127.44,06,Servicios municipales y vías públicas,,,"FOMENT DEL RECICLATGE, S.A.",LLOGUER CONTENIDOR CEMENTIRI NOVEMBRE 2023
2024-02-01,130.33,11,Educación,,,"ILBA,S.L.",ALIMENTS ACTIVITAT EDUCACIÓ
2024-02-01,132.13,15,Salud y consumo,,,"ADNCANINO, SL",ANALISI GESTIÓ CENS GENÈTIC PER ADN GOSSOS DEL MUNICIPI - EXTRACCIÓ SALIVA NOVEMBRE 2023
2024-02-01,135.1,11,Educación,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,142.99,06,Servicios municipales y vías públicas,,,"SAMCLA-ESIC, SL",MANTENIMENT XARXA REG DESEMBRE 2023
2024-02-01,144.64,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,146.08,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,151.45,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,157.3,20,Promoción económica,,,"ADAMO TELECOM IBERIA, SA",SERVEI INTERNET I IPO CAN GAVARRA NOVEMBRE 2023
2024-02-01,158.57,18,Servicios de mantenimiento de edificios e inversiones,,,"FOCSA CONTRA INCENDIOS, SL",SENYALITZACIÓ EVACUACIÓ EMERGÈNCIA EDIFICIS MPALS
2024-02-01,162.83,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,167.39,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,167.46,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ZONA ANTIGA ESCOLA POLINYA DE 31/10/2023 A 30/11/2023
2024-02-01,180.2,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 03/09/2023 A 05/11/2023
2024-02-01,181.5,13,Deportes,,,"PUIGBO MARTORELL, ORIOL",DISSENY SAMARRETES CURSA POPULAR POLINYÀ
2024-02-01,182.23,03,Seguridad ciudadana,,,"RICOH, SISTEMAS UTE",COPIES FOTOCOPIADORA POLICIA LOCAL NOVEMBRE 2023
2024-02-01,182.97,02,Servicios generales,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,194.23,12,Área de atención a las personas,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,198.08,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,198.1,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,204.53,06,Servicios municipales y vías públicas,,,"SERVICIOS JAF, SA",SERVEI DEPENDENCIES MUNICIPALS - DESEMBRE 2023
2024-02-01,207.88,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,208.31,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.","COL·LOCACIÓ, RECOLLIDA I RETIRADA DE 6 CUBELLS DE REBUIG A LA PISTA DEL TURÓ"
2024-02-01,208.31,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS 13/11/2023
2024-02-01,213.18,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,217.53,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC NAU BRIGADA DEL 30/09/2023 A 31/10/2023
2024-02-01,217.8,10,Juventud,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS + DADES NOVEMBRE 2023
2024-02-01,220.04,21,Personas mayores,,,"CAMPIO ASSOCIATS, SL",GRAVACIÓ PLAQUES ACTIVITATS GENT GRAN
2024-02-01,226.08,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",NETEJA DE LA PLAÇA DE LA VILA I CARRERS DELS VOLTANTS FESTA DE LES MASCOTES
2024-02-01,228.09,18,Servicios de mantenimiento de edificios e inversiones,,,"FLUIDRA ESPAÑA, S.A.U.",CANVI VÀLVULA PISCINA MUNICIPAL
2024-02-01,242,15,Salud y consumo,,,"HELP-GUAU, SL",HORES DE VETERINARIA
2024-02-01,247.62,21,Personas mayores,,,"CORPORACION ALIMENTARIA GUISSONA, S.A.",ACTIVITAT GENT GRAN
2024-02-01,249.96,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS 30/10/2023
2024-02-01,249.96,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS 06/11/2023
2024-02-01,249.96,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS 20/11/2023
2024-02-01,249.96,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RETIRADA I TRANSPORT DE RESIDUS DE L'EBM BADABADOC
2024-02-01,253,14,Mujer e igualdad,,,"NAVÓ VALERA, SUSAGNA",CONTACONTES 25N
2024-02-01,253.19,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CASAL DE JOVES DEL 30/09/2023 A 31/10/2023
2024-02-01,256,08,Cultura,,,"GIRAVENT PALLEROLA, SONIA",TALLER DIBUIX I PINTURA NOVEMBRE 2023
2024-02-01,256.01,18,Servicios de mantenimiento de edificios e inversiones,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CORRECTIU CAMP DE FUTBOL
2024-02-01,268.12,02,Servicios generales,,,"ECITYCLIC SOLUTIONS, SL",MANTENIMENT SISTEMA VIDEO-ACTES DESEMBRE 2023
2024-02-01,273.97,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 30/09/2023 A 31/10/2023
2024-02-01,278.36,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,291.62,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA I TRANSPORT A LA PLANTA DE GESTIÓ D'ABOCAMENT DE MATALASSOS
2024-02-01,291.62,06,Servicios municipales y vías públicas,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRAORDINARIA VOLUMINOSOS 27/11/2023
2024-02-01,300,17,Empleo,,,"CEREZO AVILA, MARTA",DOCÈNCIA ANGLÈS N2 AL ROURE - FOAP 2022
2024-02-01,302.5,06,Servicios municipales y vías públicas,,,"CABALLE SALAS, ESTEVE",MANTENIMENT JARDINERIA VOLTANTS ACIDS NOVEMBRE 2023
2024-02-01,302.5,21,Personas mayores,,,"PORCEL DE PERALTA BAUDRACCO, ULISES DAMIAN",ACTUACIÓ MUSICAL CLOENDA JORNADES GENT GRAN
2024-02-01,307.15,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 03/09/2023 A 02/11/2023
2024-02-01,311.15,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,317.02,10,Juventud,,,"ORTEGA ROBLES, FRANCESC  XAVIER",REPARTIMENT CAIXES PROJECTE 18
2024-02-01,320,08,Cultura,,,"GIRAVENT PALLEROLA, SONIA",TALLER DIBUIX I PINTURA OCTUBRE 2023
2024-02-01,321,11,Educación,,,"CEREZO AVILA, MARTA",CURS ANGLÈS PPAA CFGM DESEMBRE 2023
2024-02-01,334.72,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/10/2023 A 30/11/2023
2024-02-01,343.82,18,Servicios de mantenimiento de edificios e inversiones,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 03/09/2023 A 03/11/2023
